#{"t_start": 1741385346.9208233, "env_id": "None"}
r,l,t
-9530.0,288,10356.451628
-9376.0,288,10357.084278
-9392.0,288,10357.72468
-8990.0,288,10358.315202
-9728.0,288,10360.165127
-8532.0,288,10360.753631
-9186.0,288,10364.763656
-9336.0,288,10365.384748
-8627.0,288,10366.022945
-9730.0,288,10366.629233
-9203.0,288,10367.252853
-10047.0,288,10369.060099
-9791.0,288,10369.660196
-9844.0,288,10370.288252
-10523.0,288,10370.980966
-9356.0,288,10371.600377
-10457.0,288,10372.44642
-10105.0,288,10373.082696
-8973.0,288,10374.862439
-8925.0,288,10375.45856
-8297.0,288,10376.114715
-9230.0,288,10376.706548
-10402.0,288,10377.346558
-9179.0,288,10381.21497
-8321.0,288,10382.114637
-9011.0,288,10383.896506
-8446.0,288,10384.527687
-10317.0,288,10385.161646
-7609.0,288,10385.723526
-8221.0,288,10386.321165
-10526.0,288,10386.898637
-10226.0,288,10387.615674
-10112.0,288,10389.477828
-8941.0,288,10390.062913
-9412.0,288,10390.64655
-7463.0,288,10391.453039
-10744.0,288,10392.084753
-9529.0,288,10392.715978
-8165.0,288,10393.347059
-9744.0,288,10393.949065
-10224.0,288,10395.740592
-9029.0,288,10399.485704
-9995.0,288,10400.100986
-8957.0,288,10400.95722
-10304.0,288,10401.582214
-7910.0,288,10402.162912
-8297.0,288,10402.787581
-8855.0,288,10404.601604
-9472.0,288,10405.226733
-10069.0,288,10405.838265
-8549.0,288,10406.417079
-9540.0,288,10406.991509
-9476.0,288,10407.568665
-9431.0,288,10408.227816
-8892.0,288,10410.245989
-8462.0,288,10410.852303
-10697.0,288,10411.480255
-8694.0,288,10412.084683
-10731.0,288,10415.569785
-10142.0,288,10416.186817
-9748.0,288,10416.795145
-9644.0,288,10418.929883
-10692.0,288,10419.569026
-8705.0,288,10420.148682
-9341.0,288,10420.773095
-8415.0,288,10421.370356
-8806.0,288,10422.004238
-10063.0,288,10422.620452
-9898.0,288,10424.485254
-9572.0,288,10425.101326
-9961.0,288,10425.717504
-9909.0,288,10426.330123
-7935.0,288,10426.89407
-11873.0,288,10427.757962
-9753.0,288,10428.416865
-9715.0,288,10433.442934
-8289.0,288,10434.040493
-10471.0,288,10434.659985
-9928.0,288,10435.367157
-10039.0,288,10435.989895
-10391.0,288,10436.871793
-9688.0,288,10437.465178
-9540.0,288,10439.275942
-10703.0,288,10439.883554
-9614.0,288,10440.542122
-11357.0,288,10441.164713
-8195.0,288,10441.746815
-11004.0,288,10442.374098
-8931.0,288,10443.001082
-9527.0,288,10444.803577
-8978.0,288,10445.481282
-9467.0,288,10446.089406
-9872.0,288,10446.937739
-11106.0,288,10450.597714
-9444.0,288,10451.224929
-9329.0,288,10451.819463
-9491.0,288,10453.60368
-8911.0,288,10454.214533
-8912.0,288,10454.828221
-9042.0,288,10455.682066
-9643.0,288,10456.369716
-8692.0,288,10457.005326
-9671.0,288,10457.591852
-9727.0,288,10458.199187
-12326.0,288,10459.998647
-9717.0,288,10460.588736
-8683.0,288,10461.20539
-9170.0,288,10461.923643
-10380.0,288,10462.551312
-9440.0,288,10463.153272
-8725.0,288,10467.090709
-9077.0,288,10468.973647
-8633.0,288,10469.589489
-9931.0,288,10470.204192
-9856.0,288,10470.818882
-9123.0,288,10471.396756
-8634.0,288,10471.964226
-10467.0,288,10472.589206
-9341.0,288,10474.684254
-9513.0,288,10475.294337
-10052.0,288,10475.920013
-9679.0,288,10476.544762
-9791.0,288,10477.155833
-9166.0,288,10477.781978
-10184.0,288,10478.407491
-8851.0,288,10480.289902
-8142.0,288,10480.879554
-11150.0,288,10484.638398
-8793.0,288,10485.256736
-9099.0,288,10485.923095
-10009.0,288,10486.561521
-10238.0,288,10487.17652
-9926.0,288,10489.055894
-10493.0,288,10489.702872
-9784.0,288,10490.314101
-9526.0,288,10491.009374
-11421.0,288,10491.638762
-9501.0,288,10492.507365
-10277.0,288,10493.124848
-9316.0,288,10494.922047
-8455.0,288,10495.487205
-10793.0,288,10496.167712
-9407.0,288,10496.788213
-10270.0,288,10497.383063
-9593.0,288,10498.010617
-8753.0,288,10501.81525
-10585.0,288,10503.706143
-10711.0,288,10504.323194
-9601.0,288,10504.915145
-10412.0,288,10505.553411
-9021.0,288,10506.17266
-9358.0,288,10506.760418
-8471.0,288,10507.344261
-8818.0,288,10509.227122
-9956.0,288,10509.859005
-10128.0,288,10510.477474
-8225.0,288,10511.298469
-10664.0,288,10511.937863
-9696.0,288,10512.561125
-10011.0,288,10513.159495
-10485.0,288,10515.15645
-9451.0,288,10515.779346
-8777.0,288,10519.685992
-9119.0,288,10520.58023
-7881.0,288,10521.173277
-9540.0,288,10521.771165
-8984.0,288,10522.397348
-9853.0,288,10523.008901
-12245.0,288,10524.810017
-11152.0,288,10525.424013
-9298.0,288,10526.113159
-8992.0,288,10526.718596
-8401.0,288,10527.311915
-10175.0,288,10527.954993
-8392.0,288,10528.511952
-9319.0,288,10530.562555
-10591.0,288,10531.260418
-8707.0,288,10531.900829
-9003.0,288,10532.510422
-10703.0,288,10536.306366
-9201.0,288,10536.941029
-11869.0,288,10537.611165
-9317.0,288,10539.665539
-10828.0,288,10540.273992
-8265.0,288,10540.901289
-10508.0,288,10541.533782
-10443.0,288,10542.143279
-8712.0,288,10542.843903
-7768.0,288,10543.426193
-9897.0,288,10545.300396
-9722.0,288,10545.924443
-10809.0,288,10546.56108
-9316.0,288,10547.192729
-8000.0,288,10547.851279
-10212.0,288,10548.682203
-8678.0,288,10549.307307
-9181.0,288,10551.072003
-9331.0,288,10554.740927
-8959.0,288,10555.332517
-8904.0,288,10555.94264
-9422.0,288,10556.55161
-9950.0,288,10557.398773
-10874.0,288,10558.117669
-11152.0,288,10559.908777
-9535.0,288,10560.519696
-8627.0,288,10561.127645
-11647.0,288,10561.737104
-9705.0,288,10562.360599
-11368.0,288,10563.000619
-11045.0,288,10563.677004
-8459.0,288,10565.460159
-9679.0,288,10566.066389
-12687.0,288,10566.696804
-13535.0,288,10567.573141
-10979.0,288,10571.304031
-7919.0,288,10571.91133
-11182.0,288,10572.536867
-8537.0,288,10574.43038
-8490.0,288,10575.010028
-10824.0,288,10575.629071
-10117.0,288,10576.483338
-12725.0,288,10577.114454
-8443.0,288,10577.675372
-9164.0,288,10578.303849
-7943.0,288,10580.146693
-9928.0,288,10580.771369
-9301.0,288,10581.365889
-8726.0,288,10581.959647
-9300.0,288,10582.577572
-9857.0,288,10583.196749
-9649.0,288,10583.898486
-9089.0,288,10587.851187
-10303.0,288,10589.736037
-10094.0,288,10590.336289
-9902.0,288,10590.962579
-7901.0,288,10591.578991
-8711.0,288,10592.181325
-9987.0,288,10592.808899
-8140.0,288,10593.403763
-10281.0,288,10595.292589
-8166.0,288,10596.117514
-10292.0,288,10596.740967
-9011.0,288,10597.335612
-9140.0,288,10597.950746
-8104.0,288,10598.537566
-9206.0,288,10599.149339
-8672.0,288,10601.016939
-9537.0,288,10601.600192
-8894.0,288,10602.216994
-12052.0,288,10606.069029
-9566.0,288,10606.679085
-10662.0,288,10607.363988
-9392.0,288,10607.94843
-10395.0,288,10609.761018
-8767.0,288,10610.358286
-9973.0,288,10610.984772
-11144.0,288,10611.604165
-10287.0,288,10612.279636
-10050.0,288,10613.148959
-10947.0,288,10613.773812
-9493.0,288,10615.587436
-10187.0,288,10616.194832
-8788.0,288,10616.759115
-8676.0,288,10617.411855
-8808.0,288,10618.026223
-10055.0,288,10618.636321
-8309.0,288,10622.588228
-10942.0,288,10624.442786
-9043.0,288,10625.056789
-7748.0,288,10625.637918
-7939.0,288,10626.229062
-7468.0,288,10626.774717
-9334.0,288,10627.402787
-9711.0,288,10628.013476
-10152.0,288,10629.900206
-9634.0,288,10630.526289
-8857.0,288,10631.13417
-11292.0,288,10631.760088
-9676.0,288,10632.619092
-10541.0,288,10633.244389
-11042.0,288,10633.840028
-10216.0,288,10635.75379
-9146.0,288,10636.340408
-10057.0,288,10636.953307
-10473.0,288,10640.651213
-8411.0,288,10641.527327
-8443.0,288,10642.15162
-9740.0,288,10642.761841
-11369.0,288,10644.558227
-9485.0,288,10645.136883
-11973.0,288,10645.764778
-8242.0,288,10646.438529
-11634.0,288,10647.073312
-8096.0,288,10647.667275
-8083.0,288,10648.263472
-8774.0,288,10648.823255
-8959.0,288,10650.605026
-10489.0,288,10651.474423
-10466.0,288,10652.154716
-10658.0,288,10652.794929
-9502.0,288,10653.419213
-8419.0,288,10656.850969
-8510.0,288,10657.466719
-9309.0,288,10659.501346
-9791.0,288,10660.122659
-10772.0,288,10660.747194
-8843.0,288,10661.342026
-10806.0,288,10661.937087
-7822.0,288,10662.497162
-11616.0,288,10663.173045
-10331.0,288,10665.047912
-9082.0,288,10665.652917
-10891.0,288,10666.292077
-10634.0,288,10666.88814
-9885.0,288,10667.515238
-10445.0,288,10668.3727
-11055.0,288,10668.989407
-9691.0,288,10670.935683
-9881.0,288,10674.450727
-9352.0,288,10675.088985
-9203.0,288,10675.761002
-10293.0,288,10676.385488
-8054.0,288,10677.184518
-8979.0,288,10677.770544
-8204.0,288,10679.520775
-8332.0,288,10680.082617
-9310.0,288,10680.714379
-8397.0,288,10681.321635
-8454.0,288,10681.942105
-9476.0,288,10682.591738
-11147.0,288,10683.215219
-8289.0,288,10684.985866
-9899.0,288,10685.575565
-10386.0,288,10686.260028
-7882.0,288,10687.076432
-8284.0,288,10687.640108
-9893.0,288,10691.430555
-9361.0,288,10692.069364
-8425.0,288,10693.830698
-8841.0,288,10694.457545
-10663.0,288,10695.078006
-9740.0,288,10695.937807
-8648.0,288,10696.561997
-11010.0,288,10697.220853
-9659.0,288,10697.823843
-9161.0,288,10699.624348
-9701.0,288,10700.24259
-8940.0,288,10700.853736
-8259.0,288,10701.448917
-7397.0,288,10702.060723
-9187.0,288,10702.691085
-9079.0,288,10703.328537
-8330.0,288,10705.063646
-10377.0,288,10708.899161
-9317.0,288,10709.510153
-7921.0,288,10710.125118
-8432.0,288,10710.717456
-9020.0,288,10711.351525
-9078.0,288,10711.942631
-9417.0,288,10712.575383
-8328.0,288,10714.656285
-9764.0,288,10715.281937
-8824.0,288,10715.861585
-11134.0,288,10716.490111
-8304.0,288,10717.073966
-9580.0,288,10717.65555
-10284.0,288,10718.277162
-9313.0,288,10720.128632
-9817.0,288,10720.719281
-10256.0,288,10721.360954
-9393.0,288,10725.136987
-10425.0,288,10725.75854
-8536.0,288,10726.411132
-9736.0,288,10727.01273
-10404.0,288,10728.798806
-9484.0,288,10729.397526
-9706.0,288,10730.034926
-9950.0,288,10730.612406
-8449.0,288,10731.234363
-8523.0,288,10732.127372
-9171.0,288,10732.71908
-9104.0,288,10734.49178
-9969.0,288,10735.114538
-8002.0,288,10735.675428
-9231.0,288,10736.328984
-12492.0,288,10737.010644
-8978.0,288,10737.599118
-9329.0,288,10738.206092
-10848.0,288,10743.492991
-7765.0,288,10744.081335
-10242.0,288,10744.709487
-8124.0,288,10745.282331
-11064.0,288,10745.895934
-8455.0,288,10746.490126
-8550.0,288,10747.096242
-8992.0,288,10749.003823
-8804.0,288,10749.598322
-10211.0,288,10750.228319
-9553.0,288,10751.079291
-10322.0,288,10751.673902
-8370.0,288,10752.227261
-9227.0,288,10752.839495
-8838.0,288,10754.744131
-8717.0,288,10755.326246
-8958.0,288,10755.914623
-9888.0,288,10759.756707
-9360.0,288,10760.386069
-8776.0,288,10761.061962
-9063.0,288,10761.685571
-8182.0,288,10763.457056
-9161.0,288,10764.066264
-9762.0,288,10764.68195
-9936.0,288,10765.30072
-8651.0,288,10765.948087
-9241.0,288,10766.569947
-10136.0,288,10767.178032
-8588.0,288,10768.914487
-12412.0,288,10769.794502
-9912.0,288,10770.418718
-9632.0,288,10771.099824
-9436.0,288,10771.724836
-11187.0,288,10772.36893
-11301.0,288,10776.07295
-9114.0,288,10776.693606
-10142.0,288,10778.779663
-9225.0,288,10779.405548
-9455.0,288,10780.001354
-10867.0,288,10780.631357
-9591.0,288,10781.257771
-8830.0,288,10781.850955
-9157.0,288,10782.432729
-9496.0,288,10784.285509
-8108.0,288,10784.884306
-8762.0,288,10785.478859
-11414.0,288,10786.084995
-10869.0,288,10786.714173
-10139.0,288,10787.585752
-9073.0,288,10788.186685
-8699.0,288,10790.085338
-10261.0,288,10790.726121
-8027.0,288,10794.382256
-10024.0,288,10795.030928
-8363.0,288,10795.67854
-8708.0,288,10796.46845
-9564.0,288,10797.069264
-9605.0,288,10798.81935
-8754.0,288,10799.400532
-10812.0,288,10800.032097
-9454.0,288,10800.73388
-7773.0,288,10801.320811
-8785.0,288,10801.915584
-9190.0,288,10802.558161
-8888.0,288,10804.292411
-10152.0,288,10804.920794
-7803.0,288,10805.582379
-8931.0,288,10806.42446
-9432.0,288,10807.044523
-10485.0,288,10810.651132
-9542.0,288,10811.262795
-9046.0,288,10813.119143
-8129.0,288,10813.671447
-10056.0,288,10814.298293
-8622.0,288,10815.120399
-8500.0,288,10815.747804
-9741.0,288,10816.3356
-10189.0,288,10817.041359
-10962.0,288,10818.900326
-10951.0,288,10819.519505
-9832.0,288,10820.152469
-10145.0,288,10820.776933
-10031.0,288,10821.384164
-11239.0,288,10822.088065
-10420.0,288,10822.732776
-9021.0,288,10824.529058
-8500.0,288,10825.383578
-8182.0,288,10829.293619
-11344.0,288,10829.916691
-9811.0,288,10830.554049
-10203.0,288,10831.173035
-10196.0,288,10831.800144
-10749.0,288,10833.684158
-9137.0,288,10834.546879
-9652.0,288,10835.165812
-9488.0,288,10835.789217
-8645.0,288,10836.385166
-9920.0,288,10836.988899
-8528.0,288,10837.681405
-8579.0,288,10838.262492
-9255.0,288,10840.073444
-9097.0,288,10840.688681
-10467.0,288,10841.316663
-7992.0,288,10841.92839
-10514.0,288,10846.200963
-9580.0,288,10846.841158
-10120.0,288,10847.497285
-10167.0,288,10849.360623
-11088.0,288,10849.972445
-9710.0,288,10850.606632
-8192.0,288,10851.184117
-9428.0,288,10851.804363
-9980.0,288,10852.676233
-8209.0,288,10853.357744
-9867.0,288,10855.122342
-8718.0,288,10855.716479
-10969.0,288,10856.342456
-9219.0,288,10856.970683
-7876.0,288,10857.536676
-10295.0,288,10858.206727
-8150.0,288,10858.834904
-10281.0,288,10864.077469
-8600.0,288,10864.654062
-9565.0,288,10865.282083
-11130.0,288,10865.923764
-9837.0,288,10866.555419
-9747.0,288,10867.159758
-11290.0,288,10867.771256
-8710.0,288,10869.671665
-8505.0,288,10870.280289
-9445.0,288,10870.897241
-9318.0,288,10871.456529
-9175.0,288,10872.297792
-9434.0,288,10872.890162
-10349.0,288,10873.533927
-9003.0,288,10875.392056
-8840.0,288,10875.975953
-8241.0,288,10876.577253
-10783.0,288,10877.215497
-10325.0,288,10881.249538
-9194.0,288,10881.92548
-9620.0,288,10882.556864
-7709.0,288,10884.316801
-10085.0,288,10884.925867
-8815.0,288,10885.554222
-8383.0,288,10886.156036
-9850.0,288,10886.801538
-8199.0,288,10887.476106
-9095.0,288,10888.077241
-10011.0,288,10889.907083
-8791.0,288,10890.510925
-10261.0,288,10891.361851
-7910.0,288,10891.918291
-8729.0,288,10892.586572
-8819.0,288,10893.177875
-9315.0,288,10893.78721
-10518.0,288,10898.800909
-9696.0,288,10899.416158
-10143.0,288,10900.281968
-9965.0,288,10900.906521
-9983.0,288,10901.536572
-9374.0,288,10902.154829
-8357.0,288,10902.758095
-9030.0,288,10903.355842
-11768.0,288,10905.209408
-8329.0,288,10905.835845
-10059.0,288,10906.449074
-12901.0,288,10907.063484
-10746.0,288,10907.673245
-9212.0,288,10908.300059
-8862.0,288,10909.156631
-9363.0,288,10911.030206
-10032.0,288,10911.627595
-9261.0,288,10915.25481
-10116.0,288,10915.892774
-8842.0,288,10916.583729
-9562.0,288,10917.206512
-10413.0,288,10918.032876
-8537.0,288,10919.77333
-10178.0,288,10920.399315
-11176.0,288,10921.032034
-8975.0,288,10921.691706
-9523.0,288,10922.270813
-9826.0,288,10922.877208
-9366.0,288,10923.50513
-13591.0,288,10925.29998
-9253.0,288,10925.925487
-9725.0,288,10926.575808
-10487.0,288,10927.211669
-8132.0,288,10928.079629
-9641.0,288,10928.68025
-8368.0,288,10932.514983
-8674.0,288,10934.349457
-9838.0,288,10934.943035
-9689.0,288,10935.569252
-10889.0,288,10936.192791
-9827.0,288,10937.054018
-9233.0,288,10937.64
-10583.0,288,10938.246138
-9054.0,288,10940.083455
-8101.0,288,10940.681705
-9185.0,288,10941.300501
-8481.0,288,10941.884874
-9374.0,288,10942.495206
-11096.0,288,10943.145508
-9956.0,288,10943.75685
-8291.0,288,10945.597918
-10684.0,288,10946.226958
-9126.0,288,10950.275977
-9490.0,288,10950.862094
-9682.0,288,10951.525709
-11155.0,288,10952.162799
-9117.0,288,10952.789328
-10559.0,288,10954.602271
-9132.0,288,10955.184705
-9651.0,288,10956.04899
-9222.0,288,10956.754083
-8133.0,288,10957.345657
-8275.0,288,10957.926953
-9076.0,288,10958.53977
-10153.0,288,10960.317063
-9759.0,288,10960.950654
-9899.0,288,10961.604437
-9180.0,288,10962.208836
-9584.0,288,10962.834476
-10085.0,288,10966.784954
-10636.0,288,10967.414227
-8438.0,288,10968.085691
-11122.0,288,10969.898966
-9256.0,288,10970.51091
-10350.0,288,10971.115105
-8851.0,288,10971.759501
-10832.0,288,10972.369883
-10167.0,288,10973.039404
-10994.0,288,10973.907666
-7963.0,288,10975.647315
-10041.0,288,10976.271887
-8851.0,288,10976.887521
-9683.0,288,10977.48062
-10256.0,288,10978.179956
-10067.0,288,10978.826436
-10026.0,288,10979.445934
-10562.0,288,10981.292499
-8445.0,288,10985.10033
-9906.0,288,10985.710568
-9135.0,288,10986.288296
-9971.0,288,10986.933545
-9581.0,288,10987.558633
-10111.0,288,10988.180272
-9395.0,288,10990.050115
-10258.0,288,10990.616586
-8707.0,288,10991.218585
-9342.0,288,10991.798987
-10208.0,288,10992.633444
-9736.0,288,10993.242206
-10410.0,288,10993.956725
-8019.0,288,10995.695717
-9271.0,288,10996.289904
-10213.0,288,10996.901453
-9305.0,288,10997.477359
-8870.0,288,11001.243639
-10928.0,288,11001.871035
-9595.0,288,11002.494249
-9644.0,288,11004.418307
-9406.0,288,11005.016433
-8544.0,288,11005.588824
-11133.0,288,11006.212336
-8874.0,288,11006.823204
-8733.0,288,11007.40451
-10269.0,288,11008.015056
-10200.0,288,11009.933292
-10175.0,288,11010.546491
-8647.0,288,11011.37081
-8550.0,288,11011.951753
-11459.0,288,11012.572467
-9086.0,288,11013.199318
-8772.0,288,11013.836469
-10073.0,288,11015.776906
-9314.0,288,11019.67026
-9091.0,288,11020.562758
-8784.0,288,11021.150912
-8120.0,288,11021.729356
-10231.0,288,11022.3726
-8521.0,288,11022.985729
-9460.0,288,11024.851149
-9300.0,288,11025.453061
-10854.0,288,11026.089336
-8049.0,288,11026.707268
-9446.0,288,11027.30207
-10163.0,288,11027.900297
-9844.0,288,11028.51062
-9750.0,288,11029.388623
-9613.0,288,11031.293327
-9246.0,288,11031.903112
-9433.0,288,11032.523037
-9129.0,288,11036.428922
-9563.0,288,11037.028003
-9793.0,288,11037.65376
-8675.0,288,11038.453678
-9225.0,288,11040.291531
-9461.0,288,11040.902565
-9397.0,288,11041.516098
-10122.0,288,11042.153474
-8927.0,288,11042.748214
-8874.0,288,11043.330942
-11405.0,288,11043.939425
-9310.0,288,11045.809546
-8028.0,288,11046.387065
-12220.0,288,11047.043144
-10001.0,288,11047.652787
-8741.0,288,11048.490059
-9028.0,288,11049.091135
-8087.0,288,11053.036261
-9440.0,288,11054.845283
-10752.0,288,11055.484588
-10156.0,288,11056.075162
-9125.0,288,11056.70102
-11978.0,288,11057.57539
-8835.0,288,11058.18625
-10000.0,288,11058.811947
-8964.0,288,11060.676565
-9253.0,288,11061.269689
-8291.0,288,11061.881999
-10718.0,288,11062.507779
-11163.0,288,11063.122837
-8493.0,288,11063.686215
-10584.0,288,11064.329421
-9402.0,288,11066.204599
-9796.0,288,11066.829521
-8686.0,288,11067.654372
-9228.0,288,11071.328881
-8876.0,288,11071.933625
-11588.0,288,11072.576599
-9969.0,288,11073.217446
-9982.0,288,11074.975512
-10188.0,288,11075.594393
-10494.0,288,11076.233364
-9547.0,288,11077.156523
-9513.0,288,11077.770489
-10345.0,288,11078.378499
-9154.0,288,11078.974694
-10008.0,288,11080.770684
-11281.0,288,11081.39003
-9632.0,288,11082.017528
-9225.0,288,11082.738704
-9080.0,288,11083.357787
-9817.0,288,11083.978245
-8801.0,288,11088.108319
-9360.0,288,11089.936804
-8845.0,288,11090.517962
-10521.0,288,11091.141245
-9655.0,288,11091.750554
-10258.0,288,11092.358908
-10625.0,288,11093.009759
-10283.0,288,11093.62752
-8616.0,288,11094.251159
-9405.0,288,11096.379583
-9322.0,288,11096.975678
-9558.0,288,11097.58137
-10565.0,288,11098.204089
-9257.0,288,11098.778414
-9668.0,288,11099.407496
-9326.0,288,11100.035005
-8692.0,288,11101.879624
-9991.0,288,11105.805692
-9419.0,288,11106.434294
-9083.0,288,11107.123922
-9240.0,288,11107.705489
-8911.0,288,11108.320673
-9528.0,288,11108.927477
-8318.0,288,11110.705466
-7615.0,288,11111.252954
-9755.0,288,11111.896242
-10095.0,288,11112.54902
-10104.0,288,11113.176281
-10047.0,288,11114.029666
-8751.0,288,11114.627332
-7989.0,288,11116.426072
-9382.0,288,11117.036079
-8906.0,288,11117.6781
-9391.0,288,11118.267724
-8588.0,288,11118.886224
-9481.0,288,11122.945774
-9984.0,288,11123.640654
-9228.0,288,11125.391864
-10099.0,288,11126.037791
-9660.0,288,11126.662264
-8556.0,288,11127.206194
-7768.0,288,11127.782275
-9367.0,288,11128.365958
-9801.0,288,11129.063248
-8808.0,288,11130.834242
-10449.0,288,11131.445382
-8937.0,288,11132.068735
-8896.0,288,11132.888685
-8772.0,288,11133.498547
-9600.0,288,11134.180697
-9342.0,288,11134.790829
-8882.0,288,11136.566247
-8672.0,288,11140.369017
-9782.0,288,11140.996945
-8182.0,288,11141.82553
-10652.0,288,11142.453332
-10250.0,288,11143.10204
-8972.0,288,11143.724795
-10383.0,288,11145.691746
-8461.0,288,11146.256362
-10263.0,288,11146.88122
-11050.0,288,11147.496988
-9751.0,288,11148.101667
-9585.0,288,11148.711223
-10977.0,288,11149.401761
-11194.0,288,11151.261806
-9339.0,288,11152.130543
-8633.0,288,11152.723347
-8289.0,288,11153.271519
-8798.0,288,11156.813416
-10556.0,288,11157.428999
-10412.0,288,11158.064935
-8634.0,288,11158.661341
-8690.0,288,11160.801396
-9472.0,288,11161.399197
-8471.0,288,11161.978445
-8659.0,288,11162.59963
-8059.0,288,11163.226163
-9827.0,288,11163.85047
-8965.0,288,11164.430772
-10280.0,288,11166.32129
-7899.0,288,11166.90388
-8125.0,288,11167.540851
-9132.0,288,11168.132496
-9961.0,288,11168.727999
-9665.0,288,11169.584731
-9381.0,288,11170.210211
-9007.0,288,11175.108058
-9721.0,288,11175.715353
-8698.0,288,11176.325115
-10137.0,288,11177.001692
-9698.0,288,11177.618221
-9583.0,288,11178.46142
-10200.0,288,11179.090131
-9468.0,288,11180.883298
-9992.0,288,11181.51584
-8858.0,288,11182.198883
-8392.0,288,11182.836553
-9165.0,288,11183.41541
-9200.0,288,11184.032131
-10389.0,288,11184.653063
-8810.0,288,11186.409151
-10483.0,288,11187.087544
-9894.0,288,11187.712211
-9213.0,288,11191.71267
-9590.0,288,11192.306339
-8009.0,288,11192.971005
-9448.0,288,11193.570592
-9862.0,288,11195.379867
-8031.0,288,11195.96068
-9416.0,288,11196.585917
-10150.0,288,11197.450056
-9520.0,288,11198.149432
-11101.0,288,11198.77439
-8268.0,288,11199.385701
-10917.0,288,11201.178388
-9479.0,288,11201.762929
-11369.0,288,11202.376024
-9358.0,288,11203.090705
-9441.0,288,11203.712528
-9760.0,288,11204.302596
-8330.0,288,11208.243612
-11068.0,288,11210.111821
-10048.0,288,11210.717367
-10259.0,288,11211.353195
-8792.0,288,11211.938404
-10757.0,288,11212.572125
-8559.0,288,11213.135044
-8001.0,288,11213.730665
-8468.0,288,11215.517274
-8136.0,288,11216.388112
-9714.0,288,11216.97206
-10769.0,288,11217.589164
-9907.0,288,11218.215708
-10120.0,288,11218.839991
-10974.0,288,11219.468017
-10512.0,288,11220.104197
-11233.0,288,11221.999215
-8361.0,288,11222.605609
-8417.0,288,11226.496491
-10120.0,288,11227.10885
-11877.0,288,11227.80529
-11603.0,288,11228.422234
-9261.0,288,11229.045242
-10351.0,288,11230.835631
-11209.0,288,11231.483601
-10374.0,288,11232.105063
-9231.0,288,11232.801173
-8589.0,288,11233.40648
-10142.0,288,11234.261073
-9069.0,288,11234.872301
-8363.0,288,11236.677956
-9227.0,288,11237.281579
-9907.0,288,11237.974138
-9771.0,288,11238.605713
-9280.0,288,11239.229533
-10729.0,288,11242.948407
-8203.0,288,11243.522118
-10240.0,288,11245.389002
-7980.0,288,11245.986712
-9746.0,288,11246.597869
-8707.0,288,11247.178998
-11253.0,288,11247.803761
-8846.0,288,11248.415519
-8520.0,288,11249.041958
-8182.0,288,11250.820288
-9169.0,288,11251.458837
-9133.0,288,11252.027791
-8391.0,288,11252.875115
-8040.0,288,11253.437857
-7639.0,288,11253.99878
-9008.0,288,11254.57699
-10667.0,288,11256.459533
-11381.0,288,11257.076588
-10538.0,288,11260.858225
-11189.0,288,11261.792415
-9233.0,288,11262.389961
-9556.0,288,11263.016946
-11096.0,288,11263.622874
-9114.0,288,11265.383047
-9978.0,288,11266.010267
-8977.0,288,11266.690899
-9341.0,288,11267.291136
-8624.0,288,11267.876128
-9257.0,288,11268.473845
-9060.0,288,11269.07702
-10084.0,288,11270.877603
-9407.0,288,11271.78352
-9174.0,288,11272.393598
-9377.0,288,11273.02403
-9587.0,288,11273.642071
-8466.0,288,11277.224697
-10187.0,288,11277.85816
-9272.0,288,11279.672688
-9629.0,288,11280.504164
-10148.0,288,11281.123247
-9649.0,288,11281.70904
-10201.0,288,11282.349117
-8355.0,288,11282.931865
-8806.0,288,11283.625956
-8650.0,288,11284.261528
-10555.0,288,11286.09447
-9981.0,288,11286.702774
-9909.0,288,11287.314667
-10017.0,288,11287.924299
-8910.0,288,11288.627046
-10141.0,288,11289.490134
-9254.0,288,11290.062939
-10972.0,288,11295.252244
-9235.0,288,11295.865161
-10795.0,288,11296.479111
-8333.0,288,11297.079217
-10630.0,288,11297.688211
-10098.0,288,11298.575041
-7963.0,288,11299.210322
-8421.0,288,11300.982481
-10830.0,288,11301.613032
-9846.0,288,11302.273898
-10931.0,288,11302.877925
-11002.0,288,11303.490502
-8926.0,288,11304.195647
-8231.0,288,11304.797721
-9121.0,288,11306.62588
-9186.0,288,11307.227654
-9932.0,288,11307.822063
-8803.0,288,11308.678918
-8668.0,288,11312.443556
-8893.0,288,11313.079471
-8973.0,288,11313.691143
-10344.0,288,11315.556089
-10357.0,288,11316.163085
-10119.0,288,11316.775852
-7664.0,288,11317.62813
-8605.0,288,11318.215961
-9349.0,288,11318.825999
-10147.0,288,11319.455829
-9190.0,288,11321.293419
-9075.0,288,11321.911071
-8803.0,288,11322.495104
-8889.0,288,11323.073757
-9886.0,288,11323.66264
-9094.0,288,11324.254028
-10449.0,288,11324.879287
-9273.0,288,11330.061844
-9991.0,288,11330.691691
-9671.0,288,11331.333041
-9856.0,288,11331.973466
-9771.0,288,11332.583489
-11076.0,288,11333.191729
-8120.0,288,11333.786097
-8463.0,288,11335.667736
-9003.0,288,11336.499545
-8404.0,288,11337.114512
-9472.0,288,11337.739605
-9774.0,288,11338.367271
-9152.0,288,11338.980705
-10411.0,288,11339.597425
-11065.0,288,11341.491212
-9626.0,288,11342.099993
-9214.0,288,11342.664368
-10368.0,288,11346.727747
-10445.0,288,11347.364268
