#{"t_start": 1741202062.4214797, "env_id": "None"}
r,l,t
-11307.0,288,960.294405
-11086.0,288,960.780798
-11158.0,288,962.456679
-12214.0,288,962.966732
-11256.0,288,963.451947
-10443.0,288,967.442224
-12113.0,288,967.917456
-11277.0,288,968.40405
-12044.0,288,968.881259
-12535.0,288,970.579711
-11242.0,288,971.081505
-11715.0,288,971.722146
-12026.0,288,972.195944
-10624.0,288,972.676337
-11493.0,288,973.151768
-14748.0,288,973.648118
-12351.0,288,974.125961
-10183.0,288,975.916079
-11663.0,288,976.396588
-12364.0,288,977.026698
-12140.0,288,977.512361
-11414.0,288,978.005831
-12105.0,288,981.980361
-9669.0,288,982.472971
-11597.0,288,984.142593
-11245.0,288,984.634922
-9312.0,288,985.117791
-10322.0,288,985.60186
-10628.0,288,986.082006
-10762.0,288,986.558319
-11519.0,288,987.190497
-11759.0,288,988.868111
-11649.0,288,989.351666
-10467.0,288,989.831917
-13418.0,288,990.32407
-11307.0,288,990.807478
-12794.0,288,991.304462
-11520.0,288,991.786721
-11222.0,288,993.636001
-11265.0,288,994.121739
-12557.0,288,997.967922
-10950.0,288,998.449049
-13308.0,288,999.08298
-12121.0,288,999.567545
-11524.0,288,1000.065212
-10769.0,288,1001.735982
-11759.0,288,1002.223677
-13865.0,288,1002.705159
-11541.0,288,1003.191981
-13785.0,288,1003.682793
-13951.0,288,1004.320623
-11777.0,288,1004.80826
-10565.0,288,1006.513462
-11381.0,288,1007.004155
-10902.0,288,1007.489158
-11472.0,288,1007.970854
-11779.0,288,1008.439404
-13182.0,288,1012.396112
-11528.0,288,1012.872574
-9655.0,288,1014.543833
-13385.0,288,1015.014536
-12864.0,288,1015.502094
-12319.0,288,1016.113617
-9924.0,288,1016.577527
-11679.0,288,1017.044585
-12197.0,288,1017.52446
-10556.0,288,1019.209532
-10184.0,288,1019.691465
-11921.0,288,1020.174105
-11475.0,288,1020.640846
-10430.0,288,1021.265982
-12401.0,288,1021.753205
-11589.0,288,1022.246865
-13048.0,288,1023.903235
-11633.0,288,1027.907366
-12083.0,288,1028.392916
-11438.0,288,1028.88564
-12674.0,288,1029.35723
-10898.0,288,1029.827945
-9952.0,288,1030.311242
-11543.0,288,1030.813262
-12959.0,288,1032.670707
-12723.0,288,1033.165471
-9421.0,288,1033.641846
-13480.0,288,1034.120964
-11936.0,288,1034.593254
-10675.0,288,1035.076243
-11575.0,288,1035.571661
-10833.0,288,1037.231991
-10335.0,288,1037.859838
-11585.0,288,1038.331532
-11162.0,288,1038.807911
-10488.0,288,1042.553267
-10147.0,288,1043.169
-11838.0,288,1043.636934
-12266.0,288,1045.385242
-11607.0,288,1045.87039
-10639.0,288,1046.371376
-12194.0,288,1046.849121
-10463.0,288,1047.315919
-11824.0,288,1047.779477
-11111.0,288,1048.407156
-11734.0,288,1050.080613
-9937.0,288,1050.552012
-11927.0,288,1051.029068
-12045.0,288,1051.492273
-11912.0,288,1051.95791
-10326.0,288,1052.425897
-10631.0,288,1052.911682
-9875.0,288,1058.036841
-11006.0,288,1058.521851
-13234.0,288,1059.025468
-11051.0,288,1059.662147
-12337.0,288,1060.137388
-11079.0,288,1060.613496
-11579.0,288,1061.090683
-12254.0,288,1062.797929
-11098.0,288,1063.271993
-11113.0,288,1063.757996
-10640.0,288,1064.254362
-9322.0,288,1064.883151
-11489.0,288,1065.370413
-9906.0,288,1065.854503
-11799.0,288,1067.539716
-10378.0,288,1068.017176
-12191.0,288,1068.516379
-9383.0,288,1072.40553
-13507.0,288,1072.886274
-11094.0,288,1073.35241
-13934.0,288,1073.827206
-10494.0,288,1075.48538
-11694.0,288,1075.956635
-11302.0,288,1076.571993
-11552.0,288,1077.05219
-12697.0,288,1077.535995
-12653.0,288,1078.018181
-10953.0,288,1078.49672
-12908.0,288,1080.141199
-8860.0,288,1080.626975
-11557.0,288,1081.088929
-12462.0,288,1081.729691
-11717.0,288,1082.21453
-11077.0,288,1082.697481
-12350.0,288,1083.184834
-11476.0,288,1087.146913
-12443.0,288,1088.851426
-10392.0,288,1089.338838
-9875.0,288,1089.822502
-11694.0,288,1090.318704
-10927.0,288,1090.803617
-14165.0,288,1091.301293
-10613.0,288,1091.782327
-10517.0,288,1093.610425
-10669.0,288,1094.103004
-10896.0,288,1094.59938
-11619.0,288,1095.082465
-10800.0,288,1095.552261
-14799.0,288,1096.02797
-11348.0,288,1096.503233
-10896.0,288,1098.217262
-11887.0,288,1098.862481
-12650.0,288,1102.672201
-11362.0,288,1103.153287
-10820.0,288,1103.801289
-10531.0,288,1104.281886
-11117.0,288,1104.780941
-10459.0,288,1106.502732
-13857.0,288,1107.033584
-12581.0,288,1107.542526
-11567.0,288,1108.051361
-10616.0,288,1108.522806
-11525.0,288,1109.1406
-11023.0,288,1109.613635
-10436.0,288,1111.346607
-12548.0,288,1111.850644
-12382.0,288,1112.394388
-11458.0,288,1112.914517
-11638.0,288,1113.435762
-10654.0,288,1113.934566
-11201.0,288,1117.946066
-11112.0,288,1119.680484
-10746.0,288,1120.221478
-9979.0,288,1120.725562
-11157.0,288,1121.403592
-11337.0,288,1121.909299
-10299.0,288,1122.392116
-11150.0,288,1122.972025
-10438.0,288,1124.714618
-10301.0,288,1125.232858
-10069.0,288,1125.736202
-9790.0,288,1126.245184
-10142.0,288,1126.923241
-11206.0,288,1127.474806
-11293.0,288,1128.045191
-10958.0,288,1129.750139
-12688.0,288,1130.328277
-9925.0,288,1134.31443
-10594.0,288,1134.875502
-10611.0,288,1135.433664
-13064.0,288,1135.983562
-9937.0,288,1136.472345
-10446.0,288,1138.191208
-11654.0,288,1138.776528
-10415.0,288,1139.459049
-11987.0,288,1140.064805
-10524.0,288,1140.682311
-10297.0,288,1141.255776
-10196.0,288,1141.80556
-11627.0,288,1142.376521
-10849.0,288,1144.177575
-11197.0,288,1144.769154
-12369.0,288,1145.550865
-12371.0,288,1146.129156
-10378.0,288,1150.060195
-11040.0,288,1150.793025
-11432.0,288,1151.359086
-11729.0,288,1153.177767
-11105.0,288,1153.760753
-10534.0,288,1154.352916
-11266.0,288,1154.964551
-9406.0,288,1155.532407
-10810.0,288,1156.175627
-9574.0,288,1156.937959
-8713.0,288,1158.70654
-9661.0,288,1159.290711
-9468.0,288,1159.861927
-10376.0,288,1160.480911
-10725.0,288,1161.072238
-9975.0,288,1161.627809
-10293.0,288,1162.183705
-8896.0,288,1164.147642
-9452.0,288,1168.09447
-11265.0,288,1168.705455
-11907.0,288,1169.334753
-12240.0,288,1170.102646
-9486.0,288,1170.694995
-10888.0,288,1171.306722
-9561.0,288,1173.178345
-11705.0,288,1173.779217
-12532.0,288,1174.407353
-10374.0,288,1175.028177
-10337.0,288,1175.623412
-9762.0,288,1176.38946
-11958.0,288,1177.014941
-13517.0,288,1178.917788
-10670.0,288,1179.548284
-10920.0,288,1180.139293
-12602.0,288,1180.768276
-10148.0,288,1184.808243
-9337.0,288,1185.362342
-11465.0,288,1185.951042
-10179.0,288,1187.78502
-11489.0,288,1188.396767
-10699.0,288,1188.943548
-9231.0,288,1189.633358
-11329.0,288,1190.163827
-10772.0,288,1190.793129
-10084.0,288,1191.38908
-11723.0,288,1193.219255
-12597.0,288,1193.832524
-10888.0,288,1194.434164
-10682.0,288,1194.964459
-11223.0,288,1195.669539
-11439.0,288,1196.302225
-10595.0,288,1196.91655
-9700.0,288,1202.236348
-11163.0,288,1202.834343
-11134.0,288,1203.444742
-11612.0,288,1204.056024
-12201.0,288,1204.664646
-9067.0,288,1205.226254
-11920.0,288,1205.851642
-10433.0,288,1206.473526
-9749.0,288,1208.399357
-10019.0,288,1208.961237
-10373.0,288,1209.569105
-10261.0,288,1210.110132
-11981.0,288,1210.672859
-9831.0,288,1211.209374
-10575.0,288,1211.780851
-9207.0,288,1213.545849
-8912.0,288,1214.286036
-10343.0,288,1214.842435
-10531.0,288,1218.816317
-10488.0,288,1219.417522
-9762.0,288,1220.182362
-11655.0,288,1220.808109
-10042.0,288,1222.587696
-10681.0,288,1223.179811
-9410.0,288,1223.753338
-11691.0,288,1224.335067
-11032.0,288,1224.875286
-10582.0,288,1225.445893
-9631.0,288,1226.135032
-11188.0,288,1227.972321
-10342.0,288,1228.576511
-11431.0,288,1229.189334
-10212.0,288,1229.833829
-10852.0,288,1230.463087
-12005.0,288,1231.120136
-9250.0,288,1235.228889
-10827.0,288,1237.06972
-10248.0,288,1237.628434
-10490.0,288,1238.244247
-10346.0,288,1238.842769
-9427.0,288,1239.554997
-10487.0,288,1240.168636
-9026.0,288,1240.734467
-10620.0,288,1242.670544
-9958.0,288,1243.294276
-10027.0,288,1243.912759
-10229.0,288,1244.537806
-8996.0,288,1245.153073
-12097.0,288,1245.930452
-10507.0,288,1246.530438
-10648.0,288,1248.357671
-10484.0,288,1248.935215
-8999.0,288,1253.008632
-11061.0,288,1253.625938
-8804.0,288,1254.206683
-13277.0,288,1254.837367
-9690.0,288,1255.421687
-10102.0,288,1257.226264
-10046.0,288,1257.825031
-10012.0,288,1258.396767
-10026.0,288,1259.150375
-10044.0,288,1259.728415
-9725.0,288,1260.316793
-12438.0,288,1260.952294
-11925.0,288,1262.765626
-10292.0,288,1263.360386
-9477.0,288,1263.975651
-10191.0,288,1264.5959
-9056.0,288,1265.338737
-11258.0,288,1265.96305
-12086.0,288,1269.886849
-11552.0,288,1270.642203
-12238.0,288,1272.495137
-10402.0,288,1273.078935
-9939.0,288,1273.674186
-11385.0,288,1274.28756
-9526.0,288,1274.853321
-12026.0,288,1275.482024
-9442.0,288,1276.093819
-10082.0,288,1278.10835
-11128.0,288,1278.736914
-10896.0,288,1279.371454
-11072.0,288,1280.010343
-10710.0,288,1280.636915
-10480.0,288,1281.274499
-10456.0,288,1281.903765
-12745.0,288,1283.732719
-10693.0,288,1287.855044
-13712.0,288,1288.463028
-10561.0,288,1289.083351
-10403.0,288,1289.710589
-9590.0,288,1290.470857
-10397.0,288,1291.113412
-12613.0,288,1292.950171
-9220.0,288,1293.489042
-10219.0,288,1294.04127
-9160.0,288,1294.609126
-10827.0,288,1295.210535
-11735.0,288,1295.82955
-10910.0,288,1296.581131
-10072.0,288,1298.413416
-11057.0,288,1299.019453
-10563.0,288,1299.599175
-9654.0,288,1300.202669
-13386.0,288,1304.274863
-10169.0,288,1304.83012
-8823.0,288,1305.346346
-12413.0,288,1307.168077
-9153.0,288,1307.752818
-9688.0,288,1308.356195
-11301.0,288,1308.981255
-11596.0,288,1309.710568
-9775.0,288,1310.279269
-10085.0,288,1310.8334
-10429.0,288,1312.607145
-12196.0,288,1313.235557
-9919.0,288,1313.776621
-11879.0,288,1314.393699
-11835.0,288,1315.010727
-10480.0,288,1315.729338
-10136.0,288,1316.322986
-10752.0,288,1318.138812
-11152.0,288,1322.099485
-10904.0,288,1322.865639
-11384.0,288,1323.483018
-10500.0,288,1324.134596
-9007.0,288,1324.711956
-10043.0,288,1325.317556
-10896.0,288,1327.18426
-10811.0,288,1327.803468
-9992.0,288,1328.475206
-10407.0,288,1329.220485
-8466.0,288,1329.820332
-11125.0,288,1330.423565
-9714.0,288,1331.009831
-9147.0,288,1331.632246
-10561.0,288,1333.493177
-10245.0,288,1334.097353
-11197.0,288,1334.704826
-10873.0,288,1338.787537
-12571.0,288,1339.419608
-10900.0,288,1340.041598
-12493.0,288,1340.798312
-11510.0,288,1342.664561
-9829.0,288,1343.290969
-11302.0,288,1343.928625
-11260.0,288,1344.543081
-10398.0,288,1345.158886
-11161.0,288,1345.778278
-10514.0,288,1346.377085
-12242.0,288,1348.259571
-11385.0,288,1349.037725
-10463.0,288,1349.64506
-9496.0,288,1350.249196
-9993.0,288,1350.88468
-10761.0,288,1351.500507
-9790.0,288,1352.108775
-11875.0,288,1357.453451
-11668.0,288,1358.086493
-10112.0,288,1358.710481
-12566.0,288,1359.342983
-10149.0,288,1359.921215
-10078.0,288,1360.678342
-8539.0,288,1361.246885
-12233.0,288,1363.08385
-9492.0,288,1363.660902
-9243.0,288,1364.23303
-9597.0,288,1364.811101
-10261.0,288,1365.389371
-10521.0,288,1366.009298
-10285.0,288,1366.770343
-10122.0,288,1368.630363
-13442.0,288,1369.265613
-11116.0,288,1369.882964
-10989.0,288,1373.983341
-12655.0,288,1374.582721
-10515.0,288,1375.235721
-11194.0,288,1375.863407
-9664.0,288,1377.656092
-11089.0,288,1378.274764
-11935.0,288,1378.890869
-9345.0,288,1379.4345
-11063.0,288,1380.164823
-11709.0,288,1380.739341
-8083.0,288,1381.314173
-11320.0,288,1383.171482
-8908.0,288,1383.755158
-10106.0,288,1384.37202
-12924.0,288,1384.986687
-11981.0,288,1385.594949
-10169.0,288,1386.298081
-10302.0,288,1390.260875
-10738.0,288,1392.094661
-10142.0,288,1392.674181
-9397.0,288,1393.371333
-10729.0,288,1393.950466
-8543.0,288,1394.52773
-10616.0,288,1395.145997
-9833.0,288,1395.698295
-11297.0,288,1396.247033
-9697.0,288,1398.039588
-10808.0,288,1398.615557
-10596.0,288,1399.351416
-10074.0,288,1399.913913
-9883.0,288,1400.471005
-9531.0,288,1401.059292
-11302.0,288,1401.667366
-9897.0,288,1403.487181
-9680.0,288,1404.069011
-11009.0,288,1408.150888
-9888.0,288,1408.722067
-11336.0,288,1409.28452
-12472.0,288,1409.887935
-9584.0,288,1410.471644
-11754.0,288,1412.475126
-10547.0,288,1413.127732
-10202.0,288,1413.721746
-10971.0,288,1414.303646
-10373.0,288,1414.850286
-10676.0,288,1415.432886
-10802.0,288,1416.01984
-10360.0,288,1417.94361
-11240.0,288,1418.72392
-11071.0,288,1419.364665
-11624.0,288,1419.946736
-10623.0,288,1420.525023
-12356.0,288,1424.597491
-10139.0,288,1425.229497
-11329.0,288,1427.012156
-11094.0,288,1427.637182
-9447.0,288,1428.203836
-9953.0,288,1428.815977
-10948.0,288,1429.40071
-10182.0,288,1430.142143
-9841.0,288,1430.725521
-9962.0,288,1432.522533
-9726.0,288,1433.119098
-10451.0,288,1433.747645
-9757.0,288,1434.35827
-10428.0,288,1434.968419
-10733.0,288,1435.589443
-9449.0,288,1436.336427
-11597.0,288,1438.154303
-9565.0,288,1442.043168
-9751.0,288,1442.66161
-10918.0,288,1443.401951
-11011.0,288,1443.959044
-11641.0,288,1444.550809
-8900.0,288,1445.127868
-9568.0,288,1447.030045
-10316.0,288,1447.653488
-9395.0,288,1448.238058
-11432.0,288,1448.88872
-10875.0,288,1449.637954
-9221.0,288,1450.20078
-11130.0,288,1450.811022
-10392.0,288,1452.668701
-9908.0,288,1453.274194
-10500.0,288,1453.84875
-9519.0,288,1454.420033
-11279.0,288,1454.996385
-11142.0,288,1459.069777
-10972.0,288,1459.67211
-9882.0,288,1460.253332
-9922.0,288,1462.024253
-10566.0,288,1462.80454
-10269.0,288,1463.437851
-9045.0,288,1464.054448
-9703.0,288,1464.652051
-10193.0,288,1465.242203
-10407.0,288,1465.84547
-9557.0,288,1467.722253
-9177.0,288,1468.335932
-10795.0,288,1469.079172
-10530.0,288,1469.707955
-9530.0,288,1470.295217
-10007.0,288,1470.905543
-10963.0,288,1471.529959
-9996.0,288,1476.898875
-9437.0,288,1477.477951
-9823.0,288,1478.046489
-12344.0,288,1478.665426
-12298.0,288,1479.260568
-10989.0,288,1479.853558
-9412.0,288,1480.442317
-11413.0,288,1482.341904
-10263.0,288,1482.960274
-10769.0,288,1483.5222
-10041.0,288,1484.117082
-12478.0,288,1484.727673
-9121.0,288,1485.301216
-9227.0,288,1485.881124
-10531.0,288,1487.706091
-10767.0,288,1488.476378
-9048.0,288,1489.056256
-9779.0,288,1493.10234
-9937.0,288,1493.832536
-9825.0,288,1494.422836
-9122.0,288,1495.017141
-11591.0,288,1496.869115
-13866.0,288,1497.499121
-8998.0,288,1498.102883
-9484.0,288,1498.677716
-10740.0,288,1499.294264
-12180.0,288,1500.026057
-9605.0,288,1500.600458
-9540.0,288,1502.309156
-10512.0,288,1502.874738
-10822.0,288,1503.411969
-9366.0,288,1503.940433
-9982.0,288,1504.499736
-9654.0,288,1505.059777
-9121.0,288,1505.747867
-10274.0,288,1510.85379
-11168.0,288,1511.482768
-10416.0,288,1512.033175
-9403.0,288,1512.734149
-13039.0,288,1513.343904
-9801.0,288,1513.874253
-9041.0,288,1514.453554
-10458.0,288,1516.297368
-10339.0,288,1516.893054
-13633.0,288,1517.527255
-10720.0,288,1518.119378
-10951.0,288,1518.887645
-9638.0,288,1519.495959
-10622.0,288,1520.097263
-10469.0,288,1520.720856
-10054.0,288,1522.589804
-9743.0,288,1523.148107
-10314.0,288,1527.22001
-7869.0,288,1527.772456
-10071.0,288,1528.355472
-8746.0,288,1528.885148
-10126.0,288,1529.484223
-11298.0,288,1531.340619
-10343.0,288,1532.111857
-11142.0,288,1532.6899
-10002.0,288,1533.300222
-9952.0,288,1533.86439
-10450.0,288,1534.47052
-9975.0,288,1535.015224
-9066.0,288,1536.838989
-11163.0,288,1537.450099
-9890.0,288,1538.239223
-10062.0,288,1538.837316
-10379.0,288,1539.441117
-10935.0,288,1540.074947
-9836.0,288,1544.302116
-10777.0,288,1546.104231
-10927.0,288,1546.684282
-10790.0,288,1547.286899
-11041.0,288,1547.872566
-10734.0,288,1548.441348
-11054.0,288,1549.066896
-9294.0,288,1549.623889
-12260.0,288,1551.592629
-10635.0,288,1552.202875
-8263.0,288,1552.756563
-9673.0,288,1553.379589
-13629.0,288,1554.014852
-9023.0,288,1554.612968
-11741.0,288,1555.23611
-10517.0,288,1557.058131
-8834.0,288,1557.816904
-10585.0,288,1561.763177
-10065.0,288,1562.382772
-10720.0,288,1563.109417
-10250.0,288,1563.662726
-9472.0,288,1564.232528
-12107.0,288,1566.013067
-9664.0,288,1566.601325
-10114.0,288,1567.194303
-12087.0,288,1567.804419
-9138.0,288,1568.367063
-12233.0,288,1569.138148
-10358.0,288,1569.759651
-10005.0,288,1571.576487
-10601.0,288,1572.198205
-8313.0,288,1572.773257
-12264.0,288,1573.396245
-13983.0,288,1574.007216
-10727.0,288,1578.110518
-10422.0,288,1578.724871
-10632.0,288,1580.578939
-9639.0,288,1581.167292
-10703.0,288,1581.772123
-10167.0,288,1582.551009
-9695.0,288,1583.103943
-11420.0,288,1583.7101
-10564.0,288,1584.333638
-9814.0,288,1584.94361
-9481.0,288,1586.707416
-10798.0,288,1587.309208
-9352.0,288,1587.865021
-11201.0,288,1588.617416
-11661.0,288,1589.206409
-9616.0,288,1589.82144
-10487.0,288,1590.408583
-10887.0,288,1592.228494
-10480.0,288,1596.309111
-11954.0,288,1596.918809
-10453.0,288,1597.492004
-9522.0,288,1598.057154
-9876.0,288,1598.598897
-12170.0,288,1599.206589
-9383.0,288,1600.936046
-9234.0,288,1601.648165
-9315.0,288,1602.23195
-11287.0,288,1602.809421
-10961.0,288,1603.385582
-12201.0,288,1604.00209
-9955.0,288,1604.54327
-9866.0,288,1606.398827
-9374.0,288,1607.0018
-10030.0,288,1607.734424
-9190.0,288,1608.324099
-11420.0,288,1612.184885
-10196.0,288,1612.766441
-12165.0,288,1613.537766
-10196.0,288,1615.334403
-8995.0,288,1615.897385
-11124.0,288,1616.514488
-9531.0,288,1617.092896
-10750.0,288,1617.665742
-10263.0,288,1618.283394
-9898.0,288,1618.846274
-10790.0,288,1620.842476
-9254.0,288,1621.461317
-12543.0,288,1622.078457
-9788.0,288,1622.663872
-10031.0,288,1623.252819
-8976.0,288,1623.840106
-9659.0,288,1624.412591
-10594.0,288,1629.761184
-10545.0,288,1630.361248
-11246.0,288,1630.963209
-11117.0,288,1631.581002
-10160.0,288,1632.21517
-9839.0,288,1632.963476
-9328.0,288,1633.556261
-11028.0,288,1635.395737
-11004.0,288,1635.93818
-11479.0,288,1636.52914
-11302.0,288,1637.127141
-10931.0,288,1637.72363
-11577.0,288,1638.270513
-9574.0,288,1638.95444
-12232.0,288,1640.725203
-10498.0,288,1641.287482
-10191.0,288,1641.83889
-10771.0,288,1642.387184
-11676.0,288,1646.494321
-11207.0,288,1647.109181
-9260.0,288,1647.671714
-10296.0,288,1648.253355
-8967.0,288,1650.019766
-9405.0,288,1650.625179
-11543.0,288,1651.387855
-10282.0,288,1651.985446
-10883.0,288,1652.610583
-10281.0,288,1653.22785
-10135.0,288,1653.845398
-9857.0,288,1655.659743
-8523.0,288,1656.217879
-9686.0,288,1656.81431
-9854.0,288,1657.538102
-9602.0,288,1658.153026
-10971.0,288,1658.73703
-10335.0,288,1662.644574
-11275.0,288,1664.619332
-12689.0,288,1665.243189
-10397.0,288,1665.861508
-10430.0,288,1666.470213
-10479.0,288,1667.086818
-12712.0,288,1667.700142
-9866.0,288,1668.294186
-11046.0,288,1670.135772
-11057.0,288,1670.907047
-10636.0,288,1671.527589
-11857.0,288,1672.139846
-13397.0,288,1672.776762
-11851.0,288,1673.391319
-10847.0,288,1674.005358
-9643.0,288,1675.813199
-10067.0,288,1676.419001
-9376.0,288,1680.452403
-9839.0,288,1681.056317
-10491.0,288,1681.665398
-9404.0,288,1682.232111
-11661.0,288,1682.962968
-9777.0,288,1684.715884
-8192.0,288,1685.285071
-10286.0,288,1685.891618
-10282.0,288,1686.499012
-10734.0,288,1687.079406
-10447.0,288,1687.63469
-10583.0,288,1688.238297
-10251.0,288,1690.221554
-9398.0,288,1690.764633
-12257.0,288,1691.392918
-9668.0,288,1691.963856
-10186.0,288,1692.567008
-8327.0,288,1693.127224
-10965.0,288,1697.134362
-11523.0,288,1698.933621
-9701.0,288,1699.532015
-11406.0,288,1700.125274
-9308.0,288,1700.727
-9545.0,288,1701.259875
-8512.0,288,1701.989129
-10409.0,288,1702.59868
-10555.0,288,1704.40359
-11666.0,288,1705.029541
-10023.0,288,1705.63361
-10207.0,288,1706.250557
-13128.0,288,1706.858151
-9499.0,288,1707.51993
-10415.0,288,1708.256634
-11840.0,288,1708.885088
-11649.0,288,1710.74072
-10944.0,288,1714.862626
-12471.0,288,1715.495335
-9342.0,288,1716.072114
-10754.0,288,1716.680972
-10227.0,288,1717.297256
-10573.0,288,1717.895434
-11012.0,288,1719.752124
-10308.0,288,1720.326185
-9588.0,288,1721.099295
-9718.0,288,1721.654031
-10554.0,288,1722.241177
-11050.0,288,1722.843614
-10859.0,288,1723.4674
-10289.0,288,1725.295087
-10206.0,288,1725.852937
-12156.0,288,1726.450687
-8339.0,288,1727.00619
-10174.0,288,1727.770941
-10117.0,288,1731.757481
-11380.0,288,1732.346701
-9843.0,288,1734.329414
-9870.0,288,1734.887324
-9486.0,288,1735.451442
-13278.0,288,1736.062762
-12731.0,288,1736.668899
-10326.0,288,1737.248702
-11921.0,288,1737.868546
-10350.0,288,1739.704921
-9611.0,288,1740.426066
-10708.0,288,1741.0178
-11625.0,288,1741.609894
-10119.0,288,1742.160343
-9315.0,288,1742.761611
-9734.0,288,1743.284919
-9641.0,288,1745.036752
-10767.0,288,1749.129567
-9703.0,288,1749.75382
-9135.0,288,1750.333402
-9727.0,288,1750.876268
-11068.0,288,1751.462126
-8835.0,288,1752.186396
-9766.0,288,1753.960325
-10201.0,288,1754.529254
-8839.0,288,1755.125166
-10395.0,288,1755.708649
-12078.0,288,1756.297168
-9059.0,288,1756.851215
-11083.0,288,1757.425873
-10373.0,288,1759.434766
-8398.0,288,1759.97899
-8789.0,288,1760.608217
-9679.0,288,1761.206099
-9384.0,288,1765.276247
-10847.0,288,1765.84411
-9426.0,288,1766.438338
-9289.0,288,1768.212763
-10165.0,288,1768.839253
-10683.0,288,1769.470503
-10062.0,288,1770.078658
-9500.0,288,1770.68503
-10866.0,288,1771.422094
-10447.0,288,1771.991091
-10618.0,288,1772.582002
-10177.0,288,1774.43351
-8547.0,288,1774.997401
-10003.0,288,1775.579865
-9063.0,288,1776.181223
-9710.0,288,1776.790972
-9535.0,288,1777.541712
-11371.0,288,1778.150712
-11267.0,288,1783.332302
-10923.0,288,1783.895581
-12098.0,288,1784.649138
-12233.0,288,1785.265565
-9524.0,288,1785.872659
-10829.0,288,1786.497053
-9521.0,288,1787.094031
-10932.0,288,1788.935946
-10399.0,288,1789.544675
-8433.0,288,1790.082427
-11937.0,288,1790.808446
-10285.0,288,1791.435468
-11324.0,288,1792.063259
-11017.0,288,1792.710356
-12057.0,288,1794.548767
-11915.0,288,1795.154034
-11850.0,288,1795.785797
-10522.0,288,1799.861032
-8988.0,288,1800.406799
-10577.0,288,1800.992816
-10635.0,288,1801.547386
-11783.0,288,1803.558389
-10733.0,288,1804.130135
-9520.0,288,1804.739137
-11228.0,288,1805.361298
-9969.0,288,1805.933688
-9941.0,288,1806.515611
-12495.0,288,1807.146369
-9464.0,288,1808.953647
-9574.0,288,1809.689109
-10296.0,288,1810.264894
-10546.0,288,1810.869056
-9205.0,288,1811.497056
-10319.0,288,1812.102955
-10083.0,288,1816.178302
-10787.0,288,1817.967942
-10121.0,288,1818.574757
-10703.0,288,1819.202036
-9571.0,288,1819.820526
-9843.0,288,1820.411252
-11329.0,288,1821.037305
-9381.0,288,1821.803885
-9241.0,288,1823.58403
-10737.0,288,1824.146971
-9138.0,288,1824.739729
-9645.0,288,1825.303964
-9833.0,288,1825.846694
-9963.0,288,1826.435073
-10708.0,288,1827.021879
-9835.0,288,1828.935957
-11102.0,288,1829.543319
-10472.0,288,1830.152374
-11185.0,288,1834.191996
-9627.0,288,1834.951491
-10649.0,288,1835.549441
-10684.0,288,1836.156947
-10700.0,288,1836.776175
-10662.0,288,1838.512154
-9598.0,288,1839.049786
-11125.0,288,1839.608576
-10610.0,288,1840.197775
-10241.0,288,1840.881225
-12415.0,288,1841.471654
-8969.0,288,1842.045874
-11786.0,288,1843.952125
-11115.0,288,1844.545241
-9941.0,288,1845.103425
-10403.0,288,1845.662313
-10351.0,288,1846.18258
-10713.0,288,1850.278762
-10225.0,288,1850.816528
-9657.0,288,1852.603731
-9722.0,288,1853.154583
-9743.0,288,1853.876324
-11810.0,288,1854.455283
-10565.0,288,1855.037198
-10584.0,288,1855.643777
-7746.0,288,1856.205104
-11332.0,288,1858.039942
-11554.0,288,1858.617402
-10357.0,288,1859.190669
-9994.0,288,1859.948368
-11370.0,288,1860.5154
-12080.0,288,1861.085427
-11309.0,288,1861.719026
-8930.0,288,1863.511701
-10651.0,288,1867.581943
-12777.0,288,1868.176827
-10346.0,288,1868.756972
-10270.0,288,1869.305399
-11022.0,288,1869.916628
-10561.0,288,1870.48815
-10776.0,288,1872.427067
-10308.0,288,1872.999081
-9747.0,288,1873.531552
-9801.0,288,1874.100693
-11650.0,288,1874.666952
-9766.0,288,1875.208015
-9117.0,288,1875.735503
-10263.0,288,1877.613602
-11926.0,288,1878.22647
-10787.0,288,1878.945961
-9758.0,288,1879.478924
-9816.0,288,1880.049673
-9596.0,288,1884.121076
-11055.0,288,1884.703184
-9793.0,288,1886.503003
-10213.0,288,1887.068359
-10594.0,288,1887.6311
-9359.0,288,1888.143028
-8206.0,288,1888.691112
-10140.0,288,1889.256349
-10868.0,288,1889.985431
-9940.0,288,1891.784742
-9299.0,288,1892.330099
-9293.0,288,1892.924275
-9904.0,288,1893.520249
-9724.0,288,1894.07087
-10568.0,288,1894.676995
-10300.0,288,1895.307621
-10773.0,288,1896.058845
-10007.0,288,1901.283497
-10878.0,288,1901.881397
-9393.0,288,1902.444188
-10874.0,288,1903.147895
-9411.0,288,1903.711851
-10299.0,288,1904.268866
-10987.0,288,1904.86188
-9426.0,288,1906.693265
-10390.0,288,1907.2588
-9082.0,288,1907.799446
-10486.0,288,1908.40808
-11367.0,288,1909.165097
-9433.0,288,1909.735596
-9722.0,288,1910.340534
-10817.0,288,1912.145371
-9417.0,288,1912.719249
-8877.0,288,1913.256895
-10738.0,288,1917.3781
-9232.0,288,1918.001124
-10932.0,288,1918.63016
-9962.0,288,1919.263063
-9320.0,288,1921.061232
-9589.0,288,1921.638754
