#{"t_start": 1741205803.8407016, "env_id": "None"}
r,l,t
-12685.0,288,1806.187506
-9216.0,288,1806.890211
-9229.0,288,1807.433567
-9425.0,288,1807.997106
-10751.0,288,1808.566275
-10782.0,288,1812.764182
-10070.0,288,1813.336894
-10251.0,288,1815.218202
-9603.0,288,1815.777695
-11427.0,288,1816.375966
-9720.0,288,1816.909528
-11789.0,288,1817.492205
-10480.0,288,1818.041803
-9407.0,288,1818.734728
-9983.0,288,1820.53147
-11356.0,288,1821.128413
-11037.0,288,1821.709784
-8611.0,288,1822.258704
-10179.0,288,1822.838405
-10666.0,288,1823.409834
-9855.0,288,1823.93746
-9962.0,288,1824.655305
-9402.0,288,1829.835293
-9389.0,288,1830.408609
-8654.0,288,1830.969592
-9447.0,288,1831.693891
-8744.0,288,1832.235873
-9044.0,288,1832.808979
-10146.0,288,1833.375209
-8203.0,288,1835.176898
-10005.0,288,1835.752678
-11038.0,288,1836.304657
-11034.0,288,1836.843408
-10148.0,288,1837.568164
-9460.0,288,1838.142873
-9565.0,288,1838.701581
-9275.0,288,1840.542731
-13913.0,288,1841.139654
-10785.0,288,1841.758846
-10377.0,288,1845.908203
-8972.0,288,1846.497064
-10382.0,288,1847.120168
-10356.0,288,1847.726045
-9338.0,288,1849.569763
-12071.0,288,1850.175056
-9462.0,288,1850.882688
-9831.0,288,1851.465869
-11284.0,288,1852.062113
-9256.0,288,1852.650267
-9883.0,288,1853.257307
-10271.0,288,1855.22507
-8893.0,288,1855.788193
-10159.0,288,1856.381342
-9041.0,288,1857.073108
-9681.0,288,1857.675118
-9625.0,288,1858.26895
-10017.0,288,1858.855645
-8985.0,288,1864.067754
-9829.0,288,1864.657078
-9853.0,288,1865.239757
-10270.0,288,1865.85035
-9312.0,288,1866.420283
-9358.0,288,1866.986609
-11651.0,288,1867.593436
-9361.0,288,1869.588106
-10874.0,288,1870.211281
-10107.0,288,1870.834388
-7925.0,288,1871.412869
-11702.0,288,1872.001562
-9111.0,288,1872.577126
-8887.0,288,1873.153332
-12060.0,288,1875.102567
-10378.0,288,1875.863884
-10072.0,288,1876.468792
-10544.0,288,1880.494232
-11250.0,288,1881.125378
-10073.0,288,1881.857429
-9147.0,288,1882.485318
-9791.0,288,1884.366604
-9283.0,288,1884.964895
-8260.0,288,1885.510207
-8159.0,288,1886.086447
-9055.0,288,1886.67957
-10990.0,288,1887.276541
-8746.0,288,1888.017123
-9784.0,288,1888.628985
-10768.0,288,1890.524465
-12566.0,288,1891.14704
-10264.0,288,1891.728224
-8695.0,288,1892.290527
-10551.0,288,1892.92007
-9507.0,288,1893.534159
-9904.0,288,1897.664199
-9783.0,288,1899.542749
-10376.0,288,1900.138128
-9917.0,288,1900.766781
-9520.0,288,1901.521287
-7886.0,288,1902.113898
-8998.0,288,1902.682809
-10226.0,288,1903.271136
-8510.0,288,1905.158793
-8598.0,288,1905.747538
-10248.0,288,1906.341072
-9817.0,288,1906.939405
-9164.0,288,1907.667543
-8957.0,288,1908.238694
-9562.0,288,1908.87842
-10113.0,288,1910.768026
-9376.0,288,1911.376972
-8722.0,288,1915.538342
-9805.0,288,1916.171175
-9929.0,288,1916.773696
-11055.0,288,1917.40653
-8590.0,288,1918.038249
-9001.0,288,1919.981247
-8918.0,288,1920.563135
-8765.0,288,1921.296304
-10054.0,288,1921.908977
-9477.0,288,1922.485565
-10093.0,288,1923.11391
-9297.0,288,1923.700226
-8754.0,288,1925.564004
-10073.0,288,1926.177067
-8580.0,288,1926.780238
-11564.0,288,1927.551624
-9916.0,288,1928.175066
-9587.0,288,1932.166557
-10238.0,288,1932.924725
-11231.0,288,1934.798591
-10374.0,288,1935.399233
-10075.0,288,1935.98664
-9675.0,288,1936.566574
-8295.0,288,1937.117043
-9881.0,288,1937.748206
-11742.0,288,1938.368074
-8899.0,288,1940.269809
-10514.0,288,1941.000635
-9477.0,288,1941.594838
-10646.0,288,1942.222779
-8840.0,288,1942.81122
-9343.0,288,1943.396629
-8903.0,288,1943.970339
-9516.0,288,1945.839739
-9048.0,288,1946.447468
-13072.0,288,1950.641428
-8309.0,288,1951.231503
-9692.0,288,1951.819284
-8852.0,288,1952.542018
-9295.0,288,1953.135624
-10419.0,288,1953.746817
-9728.0,288,1955.753971
-8123.0,288,1956.327347
-8884.0,288,1956.881271
-9867.0,288,1957.513773
-9180.0,288,1958.134564
-9279.0,288,1958.903885
-10183.0,288,1959.546259
-9307.0,288,1961.366163
-10006.0,288,1962.008948
-10371.0,288,1962.647587
-10628.0,288,1963.28476
-11255.0,288,1967.448153
-9968.0,288,1968.061842
-9263.0,288,1968.701756
-9636.0,288,1970.581262
-11595.0,288,1971.186093
-10456.0,288,1971.815005
-8160.0,288,1972.537293
-10333.0,288,1973.175508
-9989.0,288,1973.815578
-10100.0,288,1974.426742
-10314.0,288,1976.309102
-10181.0,288,1976.901298
-10831.0,288,1977.534336
-9694.0,288,1978.163522
-10104.0,288,1978.929394
-11214.0,288,1979.551529
-8942.0,288,1980.166646
-10111.0,288,1985.441419
-10695.0,288,1986.238215
-10617.0,288,1986.864539
-8841.0,288,1987.47458
-9866.0,288,1988.095705
-11201.0,288,1988.724514
-11615.0,288,1989.364721
-9840.0,288,1991.275343
-9743.0,288,1991.87469
-9928.0,288,1992.63818
-11321.0,288,1993.270159
-10730.0,288,1993.899569
-9473.0,288,1994.573203
-8244.0,288,1995.303081
-9974.0,288,1997.609764
-8376.0,288,1998.297973
-9958.0,288,1999.056704
-8481.0,288,1999.846739
-9056.0,288,2004.161084
-9284.0,288,2004.845895
-10175.0,288,2005.495028
-10584.0,288,2007.802074
-9178.0,288,2008.48046
-10618.0,288,2009.190489
-8941.0,288,2009.859277
-10640.0,288,2010.563647
-10153.0,288,2011.222435
-11916.0,288,2011.90028
-8781.0,288,2013.963134
-10117.0,288,2014.811451
-10280.0,288,2015.465394
-9377.0,288,2016.123159
-9188.0,288,2016.784421
-11203.0,288,2017.664135
-8997.0,288,2018.469393
-9791.0,288,2023.580332
-9009.0,288,2025.668268
-10837.0,288,2026.387827
-9516.0,288,2027.323509
-8950.0,288,2028.018704
-11883.0,288,2028.913815
-9388.0,288,2029.880044
-9217.0,288,2030.669874
-8809.0,288,2033.712784
-10892.0,288,2034.49281
-11374.0,288,2035.401267
-10146.0,288,2036.211508
-9596.0,288,2036.980261
-11404.0,288,2037.769449
-9402.0,288,2038.710678
-9176.0,288,2040.77429
-9520.0,288,2041.455945
-10047.0,288,2045.829519
-9358.0,288,2046.583786
-8653.0,288,2047.177217
-8482.0,288,2047.745677
-8705.0,288,2048.332426
-8804.0,288,2050.27703
-8567.0,288,2050.911526
-12606.0,288,2051.546892
-9175.0,288,2052.156395
-10648.0,288,2052.911017
-8645.0,288,2053.542004
-12288.0,288,2054.184448
-9904.0,288,2056.081615
-13468.0,288,2056.731285
-10561.0,288,2057.355081
-8938.0,288,2057.931171
-11658.0,288,2058.546241
-10562.0,288,2059.303871
-9797.0,288,2063.374386
-10224.0,288,2065.320253
-10094.0,288,2065.965912
-9850.0,288,2066.701315
-9860.0,288,2067.319929
-10268.0,288,2067.967126
-9901.0,288,2068.655532
-9976.0,288,2069.294468
-9193.0,288,2071.248271
-10250.0,288,2071.84971
-9556.0,288,2072.473807
-10731.0,288,2073.227793
-9964.0,288,2073.874684
-9723.0,288,2074.509334
-9744.0,288,2075.138886
-9501.0,288,2077.032977
-9331.0,288,2077.607193
-8574.0,288,2081.777162
-8924.0,288,2082.366851
-9615.0,288,2082.992127
-9129.0,288,2083.641463
-9368.0,288,2084.219805
-9238.0,288,2086.097521
-10573.0,288,2086.870421
-8615.0,288,2087.465175
-8323.0,288,2088.07069
-10062.0,288,2088.671284
-9496.0,288,2089.284736
-8732.0,288,2089.90303
-10601.0,288,2090.532488
-9587.0,288,2092.462656
-9161.0,288,2093.220263
-9077.0,288,2093.834838
-9182.0,288,2094.479985
-10038.0,288,2095.08837
-10436.0,288,2099.264139
-10637.0,288,2099.922168
-10766.0,288,2101.881085
-8830.0,288,2102.441109
-10389.0,288,2103.11254
-10106.0,288,2103.746252
-10297.0,288,2104.383691
-10084.0,288,2104.995361
-10350.0,288,2105.776931
-8654.0,288,2107.677245
-8625.0,288,2108.301797
-9160.0,288,2108.932482
-11039.0,288,2109.572986
-8132.0,288,2110.219635
-9964.0,288,2110.846423
-10741.0,288,2111.485694
-8626.0,288,2113.56803
-10061.0,288,2117.593824
-9621.0,288,2118.223657
-9651.0,288,2118.870226
-9992.0,288,2119.837718
-9987.0,288,2120.452752
-9465.0,288,2121.041893
-8731.0,288,2122.927641
-9850.0,288,2123.513687
-10501.0,288,2124.111233
-9408.0,288,2124.70641
-9595.0,288,2125.344284
-10484.0,288,2126.137403
-8651.0,288,2126.776036
-11079.0,288,2128.720723
-11063.0,288,2129.353436
-9424.0,288,2129.969767
-9352.0,288,2130.581032
-10322.0,288,2134.704058
-8382.0,288,2135.319976
-11664.0,288,2135.936659
-8691.0,288,2137.851389
-9363.0,288,2138.504679
-9690.0,288,2139.116179
-10474.0,288,2139.87971
-10735.0,288,2140.509416
-8665.0,288,2141.134352
-10949.0,288,2141.762295
-9604.0,288,2143.7108
-9564.0,288,2144.320695
-11984.0,288,2144.960295
-10403.0,288,2145.581258
-10290.0,288,2146.347186
-11425.0,288,2146.980218
-10446.0,288,2147.595329
-10993.0,288,2149.576883
-9142.0,288,2153.631135
-9901.0,288,2154.255296
-10664.0,288,2154.879655
-10023.0,288,2155.508881
-9822.0,288,2156.129858
-7965.0,288,2156.732286
-9253.0,288,2157.326545
-8060.0,288,2159.236871
-9947.0,288,2159.992443
-10195.0,288,2160.641797
-10477.0,288,2161.282978
-9083.0,288,2161.909667
-10401.0,288,2162.552441
-10097.0,288,2163.193855
-10154.0,288,2165.145927
-9580.0,288,2165.738361
-9853.0,288,2166.480252
-8929.0,288,2170.49051
-10087.0,288,2171.117908
-11728.0,288,2171.769522
-8940.0,288,2172.528347
-9863.0,288,2174.482928
-8896.0,288,2175.122856
-9806.0,288,2175.736763
-8471.0,288,2176.382141
-8592.0,288,2176.978138
-8985.0,288,2177.561323
-8064.0,288,2178.171275
-9998.0,288,2180.193952
-9742.0,288,2180.831608
-8986.0,288,2181.407806
-8437.0,288,2181.985362
-9842.0,288,2182.625387
-8372.0,288,2183.226105
-10124.0,288,2187.374058
-8061.0,288,2189.226675
-9243.0,288,2189.832228
-10300.0,288,2190.439659
-8486.0,288,2191.017136
-10441.0,288,2191.612084
-9940.0,288,2192.369829
-9162.0,288,2192.959823
-8309.0,288,2194.82046
-8586.0,288,2195.404922
-9547.0,288,2195.994705
-11534.0,288,2196.617457
-8120.0,288,2197.21937
-9203.0,288,2197.81982
-9007.0,288,2198.553775
-10068.0,288,2200.440334
-9911.0,288,2201.031028
-10256.0,288,2201.641393
-8866.0,288,2205.746207
-7866.0,288,2206.373045
-10029.0,288,2207.016562
-9856.0,288,2207.608194
-9897.0,288,2209.523207
-8531.0,288,2210.105672
-8828.0,288,2210.698231
-11086.0,288,2211.33246
-9448.0,288,2212.08449
-8674.0,288,2212.670334
-8784.0,288,2213.283026
-9115.0,288,2215.183408
-9587.0,288,2215.819939
-9132.0,288,2216.452282
-8842.0,288,2217.08184
-9575.0,288,2217.686058
-9556.0,288,2218.455153
-8685.0,288,2222.54682
-12334.0,288,2223.266687
-8301.0,288,2225.254606
-10804.0,288,2225.857678
-8981.0,288,2226.438243
-8964.0,288,2227.056011
-8252.0,288,2227.64059
-9191.0,288,2228.207972
-8358.0,288,2228.759945
-12258.0,288,2230.679976
-7749.0,288,2231.286551
-7985.0,288,2232.006347
-8091.0,288,2232.615538
-12734.0,288,2233.246134
-7707.0,288,2233.869643
-8569.0,288,2234.457396
-9138.0,288,2236.387935
-9096.0,288,2240.540627
-10490.0,288,2241.161059
-9446.0,288,2241.807943
-9870.0,288,2242.432479
-10182.0,288,2243.03772
-9864.0,288,2243.803909
-8092.0,288,2245.682538
-9193.0,288,2246.275358
-8883.0,288,2246.87325
-11383.0,288,2247.476709
-11074.0,288,2248.10185
-9736.0,288,2248.753609
-10355.0,288,2249.375221
-11292.0,288,2251.278165
-8662.0,288,2252.023561
-10272.0,288,2252.643718
-7692.0,288,2253.239303
-10118.0,288,2253.858862
-9256.0,288,2258.041886
-9579.0,288,2258.622116
-9581.0,288,2260.536379
-10881.0,288,2261.16147
-8785.0,288,2261.782597
-8169.0,288,2262.405854
-9909.0,288,2263.035711
-7951.0,288,2263.807977
-10500.0,288,2264.457331
-10081.0,288,2266.432856
-10950.0,288,2267.067123
-10640.0,288,2267.701146
-10379.0,288,2268.308775
-10364.0,288,2268.943072
-10977.0,288,2269.553797
-10058.0,288,2270.154875
-9811.0,288,2272.19275
-8765.0,288,2275.941395
-10248.0,288,2276.571743
-8644.0,288,2277.302488
-11160.0,288,2277.943806
-9716.0,288,2278.546161
-8883.0,288,2279.142362
-9180.0,288,2281.046324
-10255.0,288,2281.667093
-8881.0,288,2282.273402
-7411.0,288,2282.840229
-12242.0,288,2283.600018
-9302.0,288,2284.216242
-10586.0,288,2284.846364
-9409.0,288,2285.46175
-9482.0,288,2287.387596
-9166.0,288,2287.997686
-10317.0,288,2288.643759
-9287.0,288,2289.233915
-8506.0,288,2293.388581
-9191.0,288,2293.994503
-9115.0,288,2294.607811
-9119.0,288,2296.534895
-9401.0,288,2297.303108
-11504.0,288,2297.930187
-8135.0,288,2298.502036
-8427.0,288,2299.082972
-8832.0,288,2299.693204
-7459.0,288,2300.238796
-11035.0,288,2302.208712
-9912.0,288,2302.854168
-10850.0,288,2303.634067
-11050.0,288,2304.296456
-7878.0,288,2304.90917
-9536.0,288,2305.540877
-9435.0,288,2306.180048
-8419.0,288,2311.736339
-7777.0,288,2312.317955
-9435.0,288,2312.959228
-9087.0,288,2313.545514
-9762.0,288,2314.163455
-9924.0,288,2314.7685
-8484.0,288,2315.367482
-9621.0,288,2317.36469
-9090.0,288,2317.926501
-10374.0,288,2318.551816
-9840.0,288,2319.159835
-9140.0,288,2319.779051
-9456.0,288,2320.39185
-10544.0,288,2321.022164
-9828.0,288,2322.898473
-10914.0,288,2323.656559
-10264.0,288,2324.24612
-11398.0,288,2328.264836
-9601.0,288,2328.896625
-7583.0,288,2329.622041
-8121.0,288,2330.249611
-10987.0,288,2332.225425
-10569.0,288,2332.860476
-9477.0,288,2333.457747
-9395.0,288,2334.059044
-10672.0,288,2334.677483
-11368.0,288,2335.31976
-10199.0,288,2336.069868
-10931.0,288,2337.99489
-9491.0,288,2338.600098
-8932.0,288,2339.190047
-11588.0,288,2339.8266
-9461.0,288,2340.463999
-9655.0,288,2341.078223
-9947.0,288,2341.693617
-11290.0,288,2347.125365
-8683.0,288,2347.742151
-9987.0,288,2348.377805
-10008.0,288,2349.012203
-9240.0,288,2349.766108
-9591.0,288,2350.408658
-8390.0,288,2351.036905
-8532.0,288,2351.678754
-8010.0,288,2353.594394
-8729.0,288,2354.206267
-8558.0,288,2354.839715
-7821.0,288,2355.447968
-10307.0,288,2356.219929
-9210.0,288,2356.85758
-10131.0,288,2357.479482
-8236.0,288,2359.396928
-10375.0,288,2360.027895
-9505.0,288,2364.210853
-9925.0,288,2364.84318
-8251.0,288,2365.471845
-9413.0,288,2366.103792
-7750.0,288,2366.705135
-11672.0,288,2368.64531
-10070.0,288,2369.261632
-9325.0,288,2369.990208
-9595.0,288,2370.626429
-8998.0,288,2371.237293
-9862.0,288,2371.847844
-9522.0,288,2372.483638
-11187.0,288,2374.410894
-8889.0,288,2375.021727
-11224.0,288,2375.650384
-9936.0,288,2376.432282
-10463.0,288,2377.063159
-9111.0,288,2381.17009
-8357.0,288,2381.773433
-8715.0,288,2383.87856
-9735.0,288,2384.483658
-9224.0,288,2385.113641
-10804.0,288,2385.724626
-10697.0,288,2386.3313
-9470.0,288,2386.948157
-10206.0,288,2387.549948
-8446.0,288,2389.429882
-11512.0,288,2390.22788
-11638.0,288,2390.857417
-8706.0,288,2391.487911
-9418.0,288,2392.109583
-10483.0,288,2392.747423
-9483.0,288,2393.370275
-10520.0,288,2395.292199
-9180.0,288,2395.886597
-10559.0,288,2400.068638
-8002.0,288,2400.675417
-8947.0,288,2401.365277
-8541.0,288,2401.956473
-9093.0,288,2402.740976
-10047.0,288,2404.702543
-9135.0,288,2405.303609
-9081.0,288,2405.894825
-11151.0,288,2406.511789
-8479.0,288,2407.106059
-10426.0,288,2407.741123
-10688.0,288,2408.364611
-9045.0,288,2410.389871
-9759.0,288,2411.018137
-8685.0,288,2411.650662
-8781.0,288,2412.305576
-11596.0,288,2412.945377
-11315.0,288,2417.137024
-11420.0,288,2417.780144
-8148.0,288,2418.381591
-10754.0,288,2420.313464
-11656.0,288,2420.944317
-8432.0,288,2421.562032
-9438.0,288,2422.183753
-9429.0,288,2422.959563
-9748.0,288,2423.604131
-8699.0,288,2424.219988
-8879.0,288,2426.155079
-9314.0,288,2426.786025
-8871.0,288,2427.409655
-8309.0,288,2428.022315
-11480.0,288,2428.651183
-9893.0,288,2429.440948
-11090.0,288,2430.101716
-10883.0,288,2435.36032
-8662.0,288,2436.099384
-8963.0,288,2436.746038
-9815.0,288,2437.381464
-9746.0,288,2438.006682
-9193.0,288,2438.650241
-12105.0,288,2439.273871
-10695.0,288,2441.1816
-10647.0,288,2441.826567
-8522.0,288,2442.445829
-9279.0,288,2443.208892
-9243.0,288,2443.834777
-9125.0,288,2444.470243
-10325.0,288,2445.11012
-8944.0,288,2447.045374
-9189.0,288,2447.655706
-9190.0,288,2448.24973
-8801.0,288,2448.839428
-10077.0,288,2453.027027
-10634.0,288,2453.640568
-11123.0,288,2454.288972
-9055.0,288,2456.293364
-10993.0,288,2456.929879
-11246.0,288,2457.571606
-9364.0,288,2458.206119
-10167.0,288,2458.845141
-9698.0,288,2459.456162
-8929.0,288,2460.020159
-8958.0,288,2461.88724
-11125.0,288,2462.511719
-9512.0,288,2463.289054
-8977.0,288,2463.901355
-9704.0,288,2464.524837
-10233.0,288,2465.159655
-8936.0,288,2465.758173
-8224.0,288,2470.996677
-9079.0,288,2471.594112
-11763.0,288,2472.226676
-10446.0,288,2472.873434
-11114.0,288,2473.516024
-10808.0,288,2474.185386
-9007.0,288,2474.942363
-10354.0,288,2476.897639
-8765.0,288,2477.524757
-10344.0,288,2478.137783
-10149.0,288,2478.78712
-10841.0,288,2479.428113
-10128.0,288,2480.054545
-9018.0,288,2480.689726
-10387.0,288,2481.308861
-9080.0,288,2483.349982
-10727.0,288,2483.990272
-9542.0,288,2488.010876
-9244.0,288,2488.774373
-8106.0,288,2489.400496
-9584.0,288,2490.013721
-10545.0,288,2490.630758
-8177.0,288,2492.56146
-10203.0,288,2493.192837
-8624.0,288,2493.798333
-9103.0,288,2494.382482
-9432.0,288,2495.13112
-9585.0,288,2495.728884
-8659.0,288,2496.36023
-11800.0,288,2498.304982
-8921.0,288,2498.912244
-9474.0,288,2499.508958
-8551.0,288,2500.108734
-9771.0,288,2500.744598
-10490.0,288,2501.359376
-10142.0,288,2505.468045
-11015.0,288,2507.38308
-8735.0,288,2507.951636
-8589.0,288,2508.649831
-9638.0,288,2509.276854
-8925.0,288,2509.887978
-9096.0,288,2510.512045
-8958.0,288,2511.115207
-10981.0,288,2513.065716
-10912.0,288,2513.687717
-8374.0,288,2514.267793
-9274.0,288,2514.988778
-7884.0,288,2515.59888
-10187.0,288,2516.230847
-8424.0,288,2516.824848
-13029.0,288,2518.752305
-9509.0,288,2519.352383
-11046.0,288,2523.494916
-8635.0,288,2524.085403
-10644.0,288,2524.686396
-8870.0,288,2525.265935
-10001.0,288,2525.853786
-10035.0,288,2527.791615
-9288.0,288,2528.537499
-10819.0,288,2529.160802
-8449.0,288,2529.782061
-9952.0,288,2530.398482
-8102.0,288,2531.02582
-10983.0,288,2531.663182
-11179.0,288,2533.607345
-10459.0,288,2534.217079
-10740.0,288,2534.979744
-11339.0,288,2535.61983
-8098.0,288,2536.237827
-10186.0,288,2536.843196
-8429.0,288,2540.87642
-8595.0,288,2542.801636
-8700.0,288,2543.390527
-12132.0,288,2544.002196
-10313.0,288,2544.639652
-8268.0,288,2545.234319
-10688.0,288,2545.832838
-10720.0,288,2546.44245
-10798.0,288,2547.225388
-9908.0,288,2549.104539
-10953.0,288,2549.73211
-11971.0,288,2550.365936
-10739.0,288,2551.013977
-9567.0,288,2551.633279
-8817.0,288,2552.211292
-9854.0,288,2552.7945
-10464.0,288,2554.874286
-8852.0,288,2558.808718
-9945.0,288,2559.417541
-8614.0,288,2560.044823
-9825.0,288,2560.807521
-8512.0,288,2561.420758
-10962.0,288,2562.065308
-11161.0,288,2563.96381
-8623.0,288,2564.576982
-9047.0,288,2565.175179
-10662.0,288,2565.782736
-8940.0,288,2566.369631
-8652.0,288,2567.141813
-11254.0,288,2567.75635
-11584.0,288,2569.65616
-9467.0,288,2570.262859
-9013.0,288,2570.852049
-8229.0,288,2571.449573
-10385.0,288,2575.541227
-9876.0,288,2576.177389
-10521.0,288,2576.803677
-12171.0,288,2578.784383
-11756.0,288,2579.403869
-8851.0,288,2580.011679
-11058.0,288,2580.764878
-10231.0,288,2581.379698
-11144.0,288,2582.069911
-9803.0,288,2582.700729
-9193.0,288,2584.564784
-9083.0,288,2585.186658
-9857.0,288,2585.790922
-11572.0,288,2586.424519
-12360.0,288,2587.197934
-9653.0,288,2587.817534
-8948.0,288,2588.431164
-8080.0,288,2590.320186
-11357.0,288,2594.484072
-9381.0,288,2595.124837
-8819.0,288,2595.76333
-8756.0,288,2596.365632
-9688.0,288,2597.008873
-10185.0,288,2597.665133
-8049.0,288,2599.610366
-9431.0,288,2600.254847
-10569.0,288,2601.029695
-9776.0,288,2601.63609
-9496.0,288,2602.271796
-9732.0,288,2602.887785
-8844.0,288,2603.47945
-10031.0,288,2605.457399
-8443.0,288,2606.084819
-9153.0,288,2606.731203
-9175.0,288,2607.494104
-9105.0,288,2611.531518
-10391.0,288,2612.175207
-9328.0,288,2612.816273
-13542.0,288,2613.603063
-9947.0,288,2615.533473
-10910.0,288,2616.145168
-8145.0,288,2616.707777
-9806.0,288,2617.332146
-10130.0,288,2617.960368
-10982.0,288,2618.567622
-9948.0,288,2619.186686
-9671.0,288,2621.247091
-9499.0,288,2621.906507
-9157.0,288,2622.505747
-11298.0,288,2623.135287
-10050.0,288,2623.766522
-10207.0,288,2624.421921
-11936.0,288,2628.429663
-8634.0,288,2630.277632
-8565.0,288,2630.889971
-10448.0,288,2631.51285
-10745.0,288,2632.148232
-9865.0,288,2632.798155
-9449.0,288,2633.575087
-11914.0,288,2634.200371
-10001.0,288,2636.150531
-10565.0,288,2636.775883
-10435.0,288,2637.435342
-10524.0,288,2638.077159
-10388.0,288,2638.716165
-10514.0,288,2639.359001
-10448.0,288,2640.15896
-10106.0,288,2642.061706
-9293.0,288,2642.702824
-8730.0,288,2643.30416
-9920.0,288,2647.425723
-8414.0,288,2648.018109
-10026.0,288,2648.670156
-9989.0,288,2649.27444
-10507.0,288,2651.14776
-9601.0,288,2651.778295
-8731.0,288,2652.390436
-9994.0,288,2653.021108
-10308.0,288,2653.784119
-10176.0,288,2654.411554
-10771.0,288,2655.052125
-8588.0,288,2656.933184
-10881.0,288,2657.57279
-9077.0,288,2658.200641
-10186.0,288,2658.830247
-9186.0,288,2659.461878
-10047.0,288,2660.216156
-10236.0,288,2664.146207
-9181.0,288,2666.029647
-8935.0,288,2666.627559
-11222.0,288,2667.399109
-11276.0,288,2668.047575
-10055.0,288,2668.689785
-9949.0,288,2669.313859
-8926.0,288,2669.919516
-8250.0,288,2671.864374
-8937.0,288,2672.492494
-10711.0,288,2673.108798
-9185.0,288,2673.874973
-11547.0,288,2674.505635
-8634.0,288,2675.142432
-9543.0,288,2675.735226
-10662.0,288,2676.38955
-9621.0,288,2678.3847
-10824.0,288,2682.523822
-10624.0,288,2683.146427
-9444.0,288,2683.786888
-9505.0,288,2684.399976
-8553.0,288,2685.015121
-9149.0,288,2685.628983
-8918.0,288,2687.653299
-10061.0,288,2688.291373
-8878.0,288,2688.907432
-7714.0,288,2689.475392
-10225.0,288,2690.113963
-8364.0,288,2690.699699
-9473.0,288,2691.301467
-9187.0,288,2693.233492
-9613.0,288,2693.999858
-10304.0,288,2694.665867
-11075.0,288,2695.304399
-8636.0,288,2695.912184
-9952.0,288,2700.1028
-8466.0,288,2700.681523
-7633.0,288,2702.6194
-9834.0,288,2703.230038
-9330.0,288,2703.847991
-10306.0,288,2704.494493
-8890.0,288,2705.102968
-8363.0,288,2705.667787
-10162.0,288,2706.434587
-9488.0,288,2708.339903
-10325.0,288,2708.921264
-7974.0,288,2709.504848
-9998.0,288,2710.154429
-10284.0,288,2710.781456
-7981.0,288,2711.344452
-10495.0,288,2711.972885
-12411.0,288,2714.064108
-9648.0,288,2718.063904
-9163.0,288,2718.687958
-10318.0,288,2719.323016
-10785.0,288,2720.109608
-9242.0,288,2720.721552
-9161.0,288,2721.339847
-11081.0,288,2723.277622
-10144.0,288,2723.913064
-8985.0,288,2724.534883
-10776.0,288,2725.16597
-9130.0,288,2725.811923
-9272.0,288,2726.589084
-8907.0,288,2727.173847
-9897.0,288,2729.067153
-9209.0,288,2729.665384
-8143.0,288,2730.264668
-9223.0,288,2730.880115
-9304.0,288,2731.475616
-10079.0,288,2735.600854
-9103.0,288,2736.228801
-9523.0,288,2738.104473
-7892.0,288,2738.715718
-8984.0,288,2739.357773
-10357.0,288,2740.125463
-9429.0,288,2740.766113
-8023.0,288,2741.37313
-9431.0,288,2741.984433
-9518.0,288,2742.579583
-9321.0,288,2744.505436
-8695.0,288,2745.117821
-10047.0,288,2745.772635
-10280.0,288,2746.563965
-9866.0,288,2747.204098
-8257.0,288,2747.848301
-8993.0,288,2748.449894
-8834.0,288,2753.884011
-8903.0,288,2754.498506
-10577.0,288,2755.124665
-9345.0,288,2755.726072
-9916.0,288,2756.363929
-9306.0,288,2756.991651
-8400.0,288,2757.625201
-9253.0,288,2759.576361
-8835.0,288,2760.321393
-9472.0,288,2760.962969
-8860.0,288,2761.573121
-10378.0,288,2762.209473
-9875.0,288,2762.806856
-8234.0,288,2763.411425
-10810.0,288,2765.264796
-10049.0,288,2765.894912
-9718.0,288,2766.667533
-8896.0,288,2770.662638
-9891.0,288,2771.285894
-10569.0,288,2771.93427
-10072.0,288,2772.690028
-10864.0,288,2774.626176
-10353.0,288,2775.258555
-10599.0,288,2775.895139
-8214.0,288,2776.553873
-9261.0,288,2777.160764
-9628.0,288,2777.771486
-8735.0,288,2778.387089
-9600.0,288,2780.44431
-8437.0,288,2781.057942
-8022.0,288,2781.658036
-9832.0,288,2782.279732
-9055.0,288,2782.914349
-8047.0,288,2783.507021
-11173.0,288,2784.13018
-11714.0,288,2789.651503
-9492.0,288,2790.247941
-10703.0,288,2790.884123
-10841.0,288,2791.521637
-9749.0,288,2792.180627
-11178.0,288,2792.974149
-8741.0,288,2793.5587
-13861.0,288,2795.494917
-9928.0,288,2796.142725
-10126.0,288,2796.765942
-9816.0,288,2797.389506
-10002.0,288,2798.028171
-10423.0,288,2798.683286
-10306.0,288,2799.456994
-8888.0,288,2801.415144
-9295.0,288,2802.010129
-9577.0,288,2802.609579
-10812.0,288,2806.53969
-9687.0,288,2807.158014
-9911.0,288,2807.789805
-9206.0,288,2808.383253
-10013.0,288,2809.026548
-7647.0,288,2810.881264
-8878.0,288,2811.483523
-8480.0,288,2812.108255
-8796.0,288,2812.87152
-9084.0,288,2813.474549
-10726.0,288,2814.123266
-9755.0,288,2814.75351
-8953.0,288,2816.682085
-10292.0,288,2817.315822
-9663.0,288,2817.946858
-8284.0,288,2818.534077
-8529.0,288,2819.288932
-7738.0,288,2823.17781
-10602.0,288,2823.856308
-8828.0,288,2825.882048
